"","date","province","country","lat","long","type","cases"
"2665","2020-03-16","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2666","2020-03-17","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2667","2020-03-18","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2668","2020-03-19","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2669","2020-03-20","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2670","2020-03-21","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2671","2020-03-22","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2672","2020-03-23","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2673","2020-03-24","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2674","2020-03-25","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2675","2020-03-26","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2676","2020-03-27","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2677","2020-03-28","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2678","2020-03-29","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2679","2020-03-30","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2680","2020-03-31","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2681","2020-04-01","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2682","2020-04-02","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2683","2020-04-03","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2684","2020-04-04","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2685","2020-04-05","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2686","2020-04-06","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2687","2020-04-07","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2688","2020-04-08","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2689","2020-04-09","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2690","2020-04-10","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2691","2020-04-11","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2692","2020-04-12","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2693","2020-04-13","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2694","2020-04-14","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2695","2020-04-15","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2696","2020-04-16","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2697","2020-04-17","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2698","2020-04-18","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2699","2020-04-19","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2700","2020-04-20","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2701","2020-04-21","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2702","2020-04-22","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2703","2020-04-23","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2704","2020-04-24","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2705","2020-04-25","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2706","2020-04-26","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2707","2020-04-27","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2708","2020-04-28","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2709","2020-04-29","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2710","2020-04-30","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2711","2020-05-01","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2712","2020-05-02","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2713","2020-05-03","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2714","2020-05-04","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2715","2020-05-05","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2716","2020-05-06","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2717","2020-05-07","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2718","2020-05-08","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2719","2020-05-09","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2720","2020-05-10","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2721","2020-05-11","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2722","2020-05-12","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2723","2020-05-13","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2724","2020-05-14","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2725","2020-05-15","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2726","2020-05-16","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2727","2020-05-17","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2728","2020-05-18","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2729","2020-05-19","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2730","2020-05-20","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2731","2020-05-21","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2732","2020-05-22","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2733","2020-05-23","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2734","2020-05-24","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2735","2020-05-25","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2736","2020-05-26","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2737","2020-05-27","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2738","2020-05-28","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2739","2020-05-29","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2740","2020-05-30","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2741","2020-05-31","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2742","2020-06-01","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2743","2020-06-02","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2744","2020-06-03","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2745","2020-06-04","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2746","2020-06-05","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2747","2020-06-06","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2748","2020-06-07","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2749","2020-06-08","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2750","2020-06-09","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2751","2020-06-10","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2752","2020-06-11","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2753","2020-06-12","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2754","2020-06-13","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2755","2020-06-14","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2756","2020-06-15","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2757","2020-06-16","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2758","2020-06-17","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2759","2020-06-18","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2760","2020-06-19","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2761","2020-06-20","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2762","2020-06-21","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2763","2020-06-22","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2764","2020-06-23","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2765","2020-06-24","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2766","2020-06-25","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2767","2020-06-26","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2768","2020-06-27","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2769","2020-06-28","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2770","2020-06-29","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2771","2020-06-30","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2772","2020-07-01","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2773","2020-07-02","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2774","2020-07-03","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2775","2020-07-04","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2776","2020-07-05","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2777","2020-07-06","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2778","2020-07-07","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2779","2020-07-08","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2780","2020-07-09","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2781","2020-07-10","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2782","2020-07-11","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2783","2020-07-12","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2784","2020-07-13","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2785","2020-07-14","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2786","2020-07-15","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2787","2020-07-16","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2788","2020-07-17","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2789","2020-07-18","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2790","2020-07-19","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2791","2020-07-20","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2792","2020-07-21","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2793","2020-07-22","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2794","2020-07-23","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2795","2020-07-24","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2796","2020-07-25","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2797","2020-07-26","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2798","2020-07-27","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2799","2020-07-28","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2800","2020-07-29","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2801","2020-07-30","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2802","2020-07-31","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2803","2020-08-01","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2804","2020-08-02","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2805","2020-08-03","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2806","2020-08-04","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2807","2020-08-05","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2808","2020-08-06","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2809","2020-08-07","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2810","2020-08-08","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2811","2020-08-09","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2812","2020-08-10","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2813","2020-08-11","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2814","2020-08-12","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2815","2020-08-13","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2816","2020-08-14","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2817","2020-08-15","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2818","2020-08-16","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2819","2020-08-17","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2820","2020-08-18","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2821","2020-08-19","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2822","2020-08-20","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2823","2020-08-21","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2824","2020-08-22","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2825","2020-08-23","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2826","2020-08-24","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2827","2020-08-25","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2828","2020-08-26","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2829","2020-08-27","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2830","2020-08-28","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2831","2020-08-29","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2832","2020-08-30","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2833","2020-08-31","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2834","2020-09-01","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2835","2020-09-02","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2836","2020-09-03","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2837","2020-09-04","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2838","2020-09-05","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2839","2020-09-06","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2840","2020-09-07","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2841","2020-09-08","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2842","2020-09-09","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2843","2020-09-10","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2844","2020-09-11","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2845","2020-09-12","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2846","2020-09-13","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2847","2020-09-14","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2848","2020-09-15","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2849","2020-09-16","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2850","2020-09-17","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2851","2020-09-18","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2852","2020-09-19","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2853","2020-09-20","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2854","2020-09-21","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2855","2020-09-22","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2856","2020-09-23","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2857","2020-09-24","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2858","2020-09-25","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2859","2020-09-26","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2860","2020-09-27","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2861","2020-09-28","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2862","2020-09-29","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2863","2020-09-30","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2864","2020-10-01","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2865","2020-10-02","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2866","2020-10-03","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2867","2020-10-04","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2868","2020-10-05","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2869","2020-10-06","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2870","2020-10-07","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2871","2020-10-08","Northern Territory","Australia",-12.4634,130.8456,"death",0
"2872","2020-01-22","Queensland","Australia",-27.4698,153.0251,"death",0
"2873","2020-01-23","Queensland","Australia",-27.4698,153.0251,"death",0
"2874","2020-01-24","Queensland","Australia",-27.4698,153.0251,"death",0
"2875","2020-01-25","Queensland","Australia",-27.4698,153.0251,"death",0
"2876","2020-01-26","Queensland","Australia",-27.4698,153.0251,"death",0
"2877","2020-01-27","Queensland","Australia",-27.4698,153.0251,"death",0
"2878","2020-01-28","Queensland","Australia",-27.4698,153.0251,"death",0
"2879","2020-01-29","Queensland","Australia",-27.4698,153.0251,"death",0
"2880","2020-01-30","Queensland","Australia",-27.4698,153.0251,"death",0
"2881","2020-01-31","Queensland","Australia",-27.4698,153.0251,"death",0
"2882","2020-02-01","Queensland","Australia",-27.4698,153.0251,"death",0
"2883","2020-02-02","Queensland","Australia",-27.4698,153.0251,"death",0
"2884","2020-02-03","Queensland","Australia",-27.4698,153.0251,"death",0
"2885","2020-02-04","Queensland","Australia",-27.4698,153.0251,"death",0
"2886","2020-02-05","Queensland","Australia",-27.4698,153.0251,"death",0
"2887","2020-02-06","Queensland","Australia",-27.4698,153.0251,"death",0
"2888","2020-02-07","Queensland","Australia",-27.4698,153.0251,"death",0
"2889","2020-02-08","Queensland","Australia",-27.4698,153.0251,"death",0
"2890","2020-02-09","Queensland","Australia",-27.4698,153.0251,"death",0
"2891","2020-02-10","Queensland","Australia",-27.4698,153.0251,"death",0
"2892","2020-02-11","Queensland","Australia",-27.4698,153.0251,"death",0
"2893","2020-02-12","Queensland","Australia",-27.4698,153.0251,"death",0
"2894","2020-02-13","Queensland","Australia",-27.4698,153.0251,"death",0
"2895","2020-02-14","Queensland","Australia",-27.4698,153.0251,"death",0
"2896","2020-02-15","Queensland","Australia",-27.4698,153.0251,"death",0
"2897","2020-02-16","Queensland","Australia",-27.4698,153.0251,"death",0
"2898","2020-02-17","Queensland","Australia",-27.4698,153.0251,"death",0
"2899","2020-02-18","Queensland","Australia",-27.4698,153.0251,"death",0
"2900","2020-02-19","Queensland","Australia",-27.4698,153.0251,"death",0
"2901","2020-02-20","Queensland","Australia",-27.4698,153.0251,"death",0
"2902","2020-02-21","Queensland","Australia",-27.4698,153.0251,"death",0
"2903","2020-02-22","Queensland","Australia",-27.4698,153.0251,"death",0
"2904","2020-02-23","Queensland","Australia",-27.4698,153.0251,"death",0
"2905","2020-02-24","Queensland","Australia",-27.4698,153.0251,"death",0
"2906","2020-02-25","Queensland","Australia",-27.4698,153.0251,"death",0
"2907","2020-02-26","Queensland","Australia",-27.4698,153.0251,"death",0
"2908","2020-02-27","Queensland","Australia",-27.4698,153.0251,"death",0
"2909","2020-02-28","Queensland","Australia",-27.4698,153.0251,"death",0
"2910","2020-02-29","Queensland","Australia",-27.4698,153.0251,"death",0
"2911","2020-03-01","Queensland","Australia",-27.4698,153.0251,"death",0
"2912","2020-03-02","Queensland","Australia",-27.4698,153.0251,"death",0
"2913","2020-03-03","Queensland","Australia",-27.4698,153.0251,"death",0
"2914","2020-03-04","Queensland","Australia",-27.4698,153.0251,"death",0
"2915","2020-03-05","Queensland","Australia",-27.4698,153.0251,"death",0
"2916","2020-03-06","Queensland","Australia",-27.4698,153.0251,"death",0
"2917","2020-03-07","Queensland","Australia",-27.4698,153.0251,"death",0
"2918","2020-03-08","Queensland","Australia",-27.4698,153.0251,"death",0
"2919","2020-03-09","Queensland","Australia",-27.4698,153.0251,"death",0
"2920","2020-03-10","Queensland","Australia",-27.4698,153.0251,"death",0
"2921","2020-03-11","Queensland","Australia",-27.4698,153.0251,"death",0
"2922","2020-03-12","Queensland","Australia",-27.4698,153.0251,"death",0
"2923","2020-03-13","Queensland","Australia",-27.4698,153.0251,"death",0
"2924","2020-03-14","Queensland","Australia",-27.4698,153.0251,"death",0
"2925","2020-03-15","Queensland","Australia",-27.4698,153.0251,"death",0
"2926","2020-03-16","Queensland","Australia",-27.4698,153.0251,"death",0
"2927","2020-03-17","Queensland","Australia",-27.4698,153.0251,"death",0
"2928","2020-03-18","Queensland","Australia",-27.4698,153.0251,"death",0
"2929","2020-03-19","Queensland","Australia",-27.4698,153.0251,"death",0
"2930","2020-03-20","Queensland","Australia",-27.4698,153.0251,"death",0
"2931","2020-03-21","Queensland","Australia",-27.4698,153.0251,"death",0
"2932","2020-03-22","Queensland","Australia",-27.4698,153.0251,"death",0
"2933","2020-03-23","Queensland","Australia",-27.4698,153.0251,"death",0
"2934","2020-03-24","Queensland","Australia",-27.4698,153.0251,"death",0
"2935","2020-03-25","Queensland","Australia",-27.4698,153.0251,"death",0
"2936","2020-03-26","Queensland","Australia",-27.4698,153.0251,"death",1
"2937","2020-03-27","Queensland","Australia",-27.4698,153.0251,"death",0
"2938","2020-03-28","Queensland","Australia",-27.4698,153.0251,"death",0
"2939","2020-03-29","Queensland","Australia",-27.4698,153.0251,"death",1
"2940","2020-03-30","Queensland","Australia",-27.4698,153.0251,"death",0
"2941","2020-03-31","Queensland","Australia",-27.4698,153.0251,"death",0
"2942","2020-04-01","Queensland","Australia",-27.4698,153.0251,"death",0
"2943","2020-04-02","Queensland","Australia",-27.4698,153.0251,"death",2
"2944","2020-04-03","Queensland","Australia",-27.4698,153.0251,"death",0
"2945","2020-04-04","Queensland","Australia",-27.4698,153.0251,"death",0
"2946","2020-04-05","Queensland","Australia",-27.4698,153.0251,"death",0
"2947","2020-04-06","Queensland","Australia",-27.4698,153.0251,"death",0
"2948","2020-04-07","Queensland","Australia",-27.4698,153.0251,"death",0
"2949","2020-04-08","Queensland","Australia",-27.4698,153.0251,"death",0
"2950","2020-04-09","Queensland","Australia",-27.4698,153.0251,"death",0
"2951","2020-04-10","Queensland","Australia",-27.4698,153.0251,"death",0
"2952","2020-04-11","Queensland","Australia",-27.4698,153.0251,"death",1
"2953","2020-04-12","Queensland","Australia",-27.4698,153.0251,"death",0
"2954","2020-04-13","Queensland","Australia",-27.4698,153.0251,"death",0
"2955","2020-04-14","Queensland","Australia",-27.4698,153.0251,"death",0
"2956","2020-04-15","Queensland","Australia",-27.4698,153.0251,"death",0
"2957","2020-04-16","Queensland","Australia",-27.4698,153.0251,"death",0
"2958","2020-04-17","Queensland","Australia",-27.4698,153.0251,"death",0
"2959","2020-04-18","Queensland","Australia",-27.4698,153.0251,"death",1
"2960","2020-04-19","Queensland","Australia",-27.4698,153.0251,"death",0
"2961","2020-04-20","Queensland","Australia",-27.4698,153.0251,"death",0
"2962","2020-04-21","Queensland","Australia",-27.4698,153.0251,"death",0
"2963","2020-04-22","Queensland","Australia",-27.4698,153.0251,"death",0
"2964","2020-04-23","Queensland","Australia",-27.4698,153.0251,"death",0
"2965","2020-04-24","Queensland","Australia",-27.4698,153.0251,"death",0
"2966","2020-04-25","Queensland","Australia",-27.4698,153.0251,"death",0
"2967","2020-04-26","Queensland","Australia",-27.4698,153.0251,"death",0
"2968","2020-04-27","Queensland","Australia",-27.4698,153.0251,"death",0
"2969","2020-04-28","Queensland","Australia",-27.4698,153.0251,"death",0
"2970","2020-04-29","Queensland","Australia",-27.4698,153.0251,"death",0
"2971","2020-04-30","Queensland","Australia",-27.4698,153.0251,"death",0
"2972","2020-05-01","Queensland","Australia",-27.4698,153.0251,"death",0
"2973","2020-05-02","Queensland","Australia",-27.4698,153.0251,"death",0
"2974","2020-05-03","Queensland","Australia",-27.4698,153.0251,"death",0
"2975","2020-05-04","Queensland","Australia",-27.4698,153.0251,"death",0
"2976","2020-05-05","Queensland","Australia",-27.4698,153.0251,"death",0
"2977","2020-05-06","Queensland","Australia",-27.4698,153.0251,"death",0
"2978","2020-05-07","Queensland","Australia",-27.4698,153.0251,"death",0
"2979","2020-05-08","Queensland","Australia",-27.4698,153.0251,"death",0
"2980","2020-05-09","Queensland","Australia",-27.4698,153.0251,"death",0
"2981","2020-05-10","Queensland","Australia",-27.4698,153.0251,"death",0
"2982","2020-05-11","Queensland","Australia",-27.4698,153.0251,"death",0
"2983","2020-05-12","Queensland","Australia",-27.4698,153.0251,"death",0
"2984","2020-05-13","Queensland","Australia",-27.4698,153.0251,"death",0
"2985","2020-05-14","Queensland","Australia",-27.4698,153.0251,"death",0
"2986","2020-05-15","Queensland","Australia",-27.4698,153.0251,"death",0
"2987","2020-05-16","Queensland","Australia",-27.4698,153.0251,"death",0
"2988","2020-05-17","Queensland","Australia",-27.4698,153.0251,"death",0
"2989","2020-05-18","Queensland","Australia",-27.4698,153.0251,"death",0
"2990","2020-05-19","Queensland","Australia",-27.4698,153.0251,"death",0
"2991","2020-05-20","Queensland","Australia",-27.4698,153.0251,"death",0
"2992","2020-05-21","Queensland","Australia",-27.4698,153.0251,"death",0
"2993","2020-05-22","Queensland","Australia",-27.4698,153.0251,"death",0
"2994","2020-05-23","Queensland","Australia",-27.4698,153.0251,"death",0
"2995","2020-05-24","Queensland","Australia",-27.4698,153.0251,"death",0
"2996","2020-05-25","Queensland","Australia",-27.4698,153.0251,"death",0
"2997","2020-05-26","Queensland","Australia",-27.4698,153.0251,"death",1
"2998","2020-05-27","Queensland","Australia",-27.4698,153.0251,"death",0
"2999","2020-05-28","Queensland","Australia",-27.4698,153.0251,"death",0
"3000","2020-05-29","Queensland","Australia",-27.4698,153.0251,"death",0
"3001","2020-05-30","Queensland","Australia",-27.4698,153.0251,"death",0
"3002","2020-05-31","Queensland","Australia",-27.4698,153.0251,"death",0
"3003","2020-06-01","Queensland","Australia",-27.4698,153.0251,"death",-1
"3004","2020-06-02","Queensland","Australia",-27.4698,153.0251,"death",0
"3005","2020-06-03","Queensland","Australia",-27.4698,153.0251,"death",0
"3006","2020-06-04","Queensland","Australia",-27.4698,153.0251,"death",0
"3007","2020-06-05","Queensland","Australia",-27.4698,153.0251,"death",0
"3008","2020-06-06","Queensland","Australia",-27.4698,153.0251,"death",0
"3009","2020-06-07","Queensland","Australia",-27.4698,153.0251,"death",0
"3010","2020-06-08","Queensland","Australia",-27.4698,153.0251,"death",0
"3011","2020-06-09","Queensland","Australia",-27.4698,153.0251,"death",0
"3012","2020-06-10","Queensland","Australia",-27.4698,153.0251,"death",0
"3013","2020-06-11","Queensland","Australia",-27.4698,153.0251,"death",0
"3014","2020-06-12","Queensland","Australia",-27.4698,153.0251,"death",0
"3015","2020-06-13","Queensland","Australia",-27.4698,153.0251,"death",0
"3016","2020-06-14","Queensland","Australia",-27.4698,153.0251,"death",0
"3017","2020-06-15","Queensland","Australia",-27.4698,153.0251,"death",0
"3018","2020-06-16","Queensland","Australia",-27.4698,153.0251,"death",0
"3019","2020-06-17","Queensland","Australia",-27.4698,153.0251,"death",0
"3020","2020-06-18","Queensland","Australia",-27.4698,153.0251,"death",0
"3021","2020-06-19","Queensland","Australia",-27.4698,153.0251,"death",0
"3022","2020-06-20","Queensland","Australia",-27.4698,153.0251,"death",0
"3023","2020-06-21","Queensland","Australia",-27.4698,153.0251,"death",0
"3024","2020-06-22","Queensland","Australia",-27.4698,153.0251,"death",0
"3025","2020-06-23","Queensland","Australia",-27.4698,153.0251,"death",0
"3026","2020-06-24","Queensland","Australia",-27.4698,153.0251,"death",0
"3027","2020-06-25","Queensland","Australia",-27.4698,153.0251,"death",0
"3028","2020-06-26","Queensland","Australia",-27.4698,153.0251,"death",0
"3029","2020-06-27","Queensland","Australia",-27.4698,153.0251,"death",0
"3030","2020-06-28","Queensland","Australia",-27.4698,153.0251,"death",0
"3031","2020-06-29","Queensland","Australia",-27.4698,153.0251,"death",0
"3032","2020-06-30","Queensland","Australia",-27.4698,153.0251,"death",0
"3033","2020-07-01","Queensland","Australia",-27.4698,153.0251,"death",0
"3034","2020-07-02","Queensland","Australia",-27.4698,153.0251,"death",0
"3035","2020-07-03","Queensland","Australia",-27.4698,153.0251,"death",0
"3036","2020-07-04","Queensland","Australia",-27.4698,153.0251,"death",0
"3037","2020-07-05","Queensland","Australia",-27.4698,153.0251,"death",0
"3038","2020-07-06","Queensland","Australia",-27.4698,153.0251,"death",0
"3039","2020-07-07","Queensland","Australia",-27.4698,153.0251,"death",0
"3040","2020-07-08","Queensland","Australia",-27.4698,153.0251,"death",0
